Producto,Marca,Modelo,CalificaciÃ³n,Fecha,Texto,texto_limpio,dominant_topic,category,scores,compound,sentiment_VADER
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 meses,Todo super bien...los equipos samsumg son excelente,super bienlos equipo samsumg excelente,2,Calidad,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.5994}",0.5994,positivo
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"TamaÃ±o regular, pantalla luminosa, buenos acabados.",tamaÃ±o regular pantalla luminoso buen acabado,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Me encantÃ³ mi cel nuevo. Buena cÃ¡maraBUENA CALIDAD,encantar cel nuevo buen cÃ¡marabuena calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Es de buena calidad par aÃºn celular de gama media.,buen calidad par aÃºn celular gama medio,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Bonito color morado y buena la garantÃ­a del equipo,bonito color morado buen garantÃ­a equipo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,El producto es tal cual lo vizualice en la imagen,producto tal vizualice imagen,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Todo conforme a lo detallado en la pÃ¡gina y mejor,conforme detallado pÃ¡gina mejor,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"Excelente producto, llego antes de lo programado",excelente producto llego programado,4,Experiencia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Igual a la foto especificaciones tÃ©cnicas reales,igual foto especificaciÃ³n tÃ©cnico real,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"El equipo es genial, tal cual a la imagen. 10/10",equipo genial tal imagen,2,Calidad,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,positivo
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Es de buena calidad, igual a la foto y muy lindo",buen calidad igual foto lindo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"El tamaÃ±o, la pantalla y la cÃ¡mara son geniales.",tamaÃ±o pantalla cÃ¡maro genial,2,Calidad,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,positivo
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 9 meses,No es igual al de la foto el color es mÃ¡s claro,igual foto color claro,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,1 de 5 estrellas.,hace 5 meses,Es conforma se duo la informaciÃ³n del producto,conforma duo informaciÃ³n producto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"EstÃ¡ buenÃ­simo, tamaÃ±o la pantalla su funciÃ³n,",buenÃ­simo tamaÃ±o pantalla funciÃ³n,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Si corresponde el tamaÃ±o, es de buena calidad.",corresponder tamaÃ±o buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 10 meses,Es grueso y pesado pero tiene buen rendimiento,grueso pesado buen rendimiento,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Es igual a la foto, rÃ¡pido y toma buenas fotos",igual foto rÃ¡pido tomar buena foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,El tamaÃ±o es el adecuado y tiene buena calidad,tamaÃ±o adecuado buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 meses,"Excelente Celular, sin ningÃºn fallo o detallÃ©.",excelente celular ninguno fallo detallÃ©,4,Experiencia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Igual a la foto con todas sus caracterÃ­sticas,igual foto todo caracterÃ­stica,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Me encanta el color y la cÃ¡mara espectacular!,encanto color cÃ¡maro espectacular,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,Todo corresponde a lo indicado menos el color,corresponder indicado menos color,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,"Es igual a lo de la foto , execelente calidad",igual foto execelente calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Si esta igual q la foto y es de buena calidad,igual foto buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Toda de muy buena calidad , excelente compra",todo buen calidad excelente compra,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Excelente compra. Buena cÃ¡mara y buen equipo,excelente compra buen cÃ¡mara buen equipo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Tiene muy buena capacidad,adaptable y rapido",buen capacidadadaptable rapido,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Buena calidad de imagen y sonidos muy buenos,buen calidad imagen sonido buen,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,"Es de buena calidad, con una cÃ¡mara adecuada",buen calidad cÃ¡maro adecuado,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,Es de buena calidad y todo tal cual lo pedi,buen calidad tal pedi,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,El modelo es muy elegante y llegÃ³ a tiempo.,modelo elegante llegar tiempo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,Me llego todo bien sellado como lo esperaba,llego bien sellado esperar,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 12 dÃ­as,Cumple con las especificaciones indicadas,cumplir especificaciÃ³n indicado,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"De buena calidad, rÃ¡pido e igual a la foto",buen calidad rÃ¡pido igual foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 9 meses,Es de buena calidad y cumple sus funciones,buen calidad cumplir funciÃ³n,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,es mas versÃ¡til y su procesador mas rÃ¡pido,mas versÃ¡til procesador mas rÃ¡pido,1,Diseño,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Muy bonito diseÃ±o, si es igual a la foto",bonito diseÃ±o igual foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"Es igual a la foto, la calidad es buena.",igual foto calidad buen,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Excelente producto, tal cual se Describe",excelente producto tal describir,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,es igual a la foto y es de buena calidad,igual foto buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,1 de 5 estrellas.,hace 11 meses,Es bonito color y diseÃ±o quede contenta,bonito color diseÃ±o quedar contentar,1,Diseño,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Todo corresponde segÃºn caracterÃ­sticas,corresponder segÃºn caracterÃ­stica,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,El producto es tal cual la descripciÃ³n,producto tal descripciÃ³n,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 9 meses,Dentro de lo que escogido estÃ¡ bien ðŸ‘,dentro escogido bien,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Buen precio y tal cual se ve en imagen,buen precio tal imagen,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 21 dÃ­as,Samsung es sinonimo de confianza ðŸ‘ðŸ˜,samsung sinonimo confianza,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 10 meses,"Todo ok , cumple con las espectativas",cumplir espectativa,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Es muy rÃ¡pido y tiene bonito acabado.,rÃ¡pido bonito acabado,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"Buen tamaÃ±o,  Por el momento va bien",buen tamaÃ±o momento bien,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Todo bien llegoen en el iempo indico,bien llegoen iempo indico,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Todo estÃ¡ perfecto muy buen producto,perfecto buen producto,2,Calidad,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,positivo
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,"Si es de buena calidad, muy conforme",buen calidad conforme,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Es igual a la foto y me llego rÃ¡pido,igual foto llego rÃ¡pido,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"Excelente calidad ,igual que la foto",excelente calidad igual foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Producto cumple todas las exigencias,producto cumplir todo exigencia,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 3 meses,Todo correcto y funcionando al 100%,correcto funcionar,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 5 meses,"Buenos grÃ¡ficos, es igual a la foto",buen grÃ¡fico igual foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Si, todo es igual a la descripcion",igual descripcion,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Buen producto y precio en el cyber,buen producto precio cyber,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,Todo fue genial el equipo perfecto,genial equipo perfecto,2,Calidad,"{'neg': 0.0, 'neu': 0.164, 'pos': 0.836, 'compound': 0.6249}",0.6249,positivo
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,CÃ¡mara tal cÃ³mo se describe. 10/10,cÃ¡mar tal cÃ³mo describir,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Producto bonito y de buena calidad,producto bonito buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 meses,Es un buen producto me gusto mucho,buen producto gusto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Un super celular y aun buen precio,super celular aun buen precio,2,Calidad,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.5994}",0.5994,positivo
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,Igual a la fotoY de buena calidad,igual fotoy buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Buen celular  me encanta su color,buen celular encanto color,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Muy buena calidad un buen equipo,buen calidad buen equipo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Equipo muy bueno, todo perfecto.",equipo bueno perfecto,2,Calidad,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,positivo
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,"Es de buena calidad,  muy bonito",buen calidad bonito,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Si todo de acuerdo a lo acordado,acuerdo acordado,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,"Es de buena calidad, buen equipo",buen calidad buen equipo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"Todo ok , como en la descripcion",descripcion,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Es lo que esperaba del producto,esperar producto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,El producto es de buena calidad,producto buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Excelente equipo y experiencia.,excelente equipo experiencia,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Me encantÃ³ es un buen equipo :),encantar buen equipo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 4 meses,Confianza en la marca y modelo.,confianza marca modelo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Tal cual el equipo que buscaba,tal equipo buscar,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 9 meses,"Todo ok, buena cÃ¡mara memoria",buen cÃ¡mara memorio,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 10 meses,La foto so es regular calidad,foto regular calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Bueno ðŸ‘ y es igual a la foto,bueno igual foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Es de buena calidad y rapido,buen calidad rapido,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,"Si , es tal cual lo imaginÃ©",tal imaginÃ©,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"gama media , buen producto,",gamar medio buen producto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Es mejor de lo que esperaba,mejor esperar,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Si es de buena calidad ðŸ‘ðŸ»,buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,Si es buena calidad de foto,buen calidad foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Me encanta todo del celular,encanta celular,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Si es igual ala fotografÃ­a,igual ala fotografÃ­a,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,4 de 5 estrellas.,hace 9 meses,Conforme con lo publicado.,conforme publicado,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Excelente calidad y precio,excelente calidad precio,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Galaxy A54 256gb 8gb 5g,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,CumpliÃ³ mis expectativas.,cumplir expectativa,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
